no,name,team,score,numOfGame,ScorePergame
1,이명열,포철,2,1,2
2,김현태,LG,4,3,1.33
3,류제식,대우,5,3,1.67
4,임종국,LG,6,4,1.5
5,정성진,현대,7,6,1.17
6,유대순,유공,9,12,0.75
7,정기동,포철,14,12,1.17
8,최인영,현대,17,30,0.57
9,김풍주,대우,27,37,0.73
