no,name,team,score,numOfGame,ScorePergame
1,안효철,일화,1,1,1
2,박석호,포철,3,1,3
3,호성호,현대,4,1,4
4,김풍주,대우,5,6,0.83
5,김현태,럭금,9,9,1
6,정성교,대우,11,8,1.38
7,정기동,포철,12,14,0.86
8,오연교,현대,13,13,1
9,이문영,유공,18,17,1.06
