no,name,team,score,numOfGame,ScorePergame
1,샤샤2,수원,18,26,0.69
2,안정환,부산,14,24,0.58
3,최용수1,안양LG,12,20,0.6
4,세자르2,전남,12,27,0.44
5,고정운,포항,9,19,0.47
6,김종건2,울산,9,25,0.36
7,박건하,수원,9,28,0.32
8,곽경근,부천SK,9,28,0.32
9,백승철,포항,8,19,0.42
