no,name,team,score,numOfGame,ScorePergame
1,김현석2,울산,9,17,0.53
2,스카첸코,전남,8,15,0.53
3,마니치,부산,7,15,0.47
4,김이주,천안,6,12,0.5
5,샤샤2,부산,6,13,0.46
6,잔코,전북,6,14,0.43
7,비탈리,전북,6,16,0.38
8,송주석,울산,6,16,0.38
9,신진원,대전,5,17,0.29
