no,name,team,score,numOfGame,ScorePergame
1,데얀,서울,19,29,0.66
2,김신욱,울산,19,36,0.53
3,페드로,제주,17,29,0.59
4,케빈,전북,14,31,0.45
5,김동섭,성남,14,36,0.39
6,이동국,전북,13,30,0.43
7,하피냐,울산,11,24,0.46
8,정대세,수원,10,23,0.43
9,보산치치,경남,9,31,0.29
