no,name,team,score,numOfGame,ScorePergame
1,피아퐁,럭금,12,21,0.57
2,김용세,유공,12,21,0.57
3,이흥실,포철,10,21,0.48
4,정해원,대우,7,17,0.41
5,이상래,럭금,7,21,0.33
6,홍석민,상무,6,18,0.33
7,박상인1,할렐,6,21,0.29
8,이상철1,현대,5,15,0.33
9,호샤,포철,5,16,0.31
