no,name,team,score,numOfGame,ScorePergame
1,산드로C,수원,13,22,0.59
2,파울링뇨,울산,11,22,0.5
3,우성용,부산,11,22,0.5
4,서정원,수원,11,25,0.44
5,샤샤2,성남,10,25,0.4
6,박정환,안양LG,9,16,0.56
7,세자르2,전남,9,26,0.35
8,남기일,부천SK,9,27,0.33
9,찌코,전남,8,23,0.35
