no,name,team,score,numOfGame,ScorePergame
1,두두,성남,16,27,0.59
2,데얀,서울,15,29,0.52
3,라돈치치,인천,13,26,0.5
4,에두,수원,13,27,0.48
5,이근호,대구,11,26,0.42
6,장남석,대구,10,24,0.42
7,루이지뉴,울산,9,19,0.47
8,서동현,수원,9,23,0.39
9,정조국,서울,8,14,0.57
