no,name,team,score,numOfGame,ScorePergame
1,조긍연,포철,20,39,0.51
2,윤상철,럭금,17,38,0.45
3,노수진,유공,16,30,0.53
4,백종철,일화,10,22,0.45
5,김종건1,현대,8,18,0.44
6,이태호,대우,8,25,0.32
7,변병주,대우,7,19,0.37
8,최문식,포철,6,17,0.35
9,안성일,대우,6,21,0.29
