no,name,team,score,numOfGame,ScorePergame
1,백종철,현대,16,28,0.57
2,최순호,포철,14,24,0.58
3,김용세,유공,14,28,0.5
4,이태호,대우,11,20,0.55
5,오석재,할렐,9,22,0.41
6,렌스베르겐,현대,9,27,0.33
7,조영증,럭금,9,28,0.32
8,이용수,럭금,8,25,0.32
9,최덕주,한일,7,19,0.37
