no,name,team,score,numOfGame,ScorePergame
1,김도훈,전북,12,20,0.6
2,최용수1,안양LG,10,25,0.4
3,정광민,안양LG,10,26,0.38
4,박남열,성남,10,29,0.34
5,데니스,수원,9,17,0.53
6,이상윤,성남,9,25,0.36
7,곽경근,부천SK,9,31,0.29
8,안정환,부산,8,13,0.62
9,박성배,전북,8,23,0.35
