no,name,team,score,numOfGame,ScorePergame
1,우성용,성남,16,28,0.57
2,뽀뽀,부산,13,24,0.54
3,김은중,서울,9,25,0.36
4,고기구,포항,8,22,0.36
5,이동국,포항,7,10,0.7
6,소말리아,부산,7,16,0.44
7,데닐손,대전,7,18,0.39
8,모따,성남,7,19,0.37
9,셀미르,전남,7,20,0.35
