no,name,team,score,numOfGame,ScorePergame
1,데얀,서울,31,42,0.74
2,이동국,전북,26,40,0.65
3,몰리나,서울,18,41,0.44
4,자일,제주,18,44,0.41
5,케빈,대전,16,37,0.43
6,김은중,강원,16,41,0.39
7,지쿠,강원,15,32,0.47
8,에닝요,전북,15,38,0.39
9,산토스,제주,14,35,0.4
