no,name,team,score,numOfGame,ScorePergame
1,에드밀손,전북,14,27,0.52
2,우성용,부산,13,25,0.52
3,유상철,울산,9,8,1.13
4,뚜따,안양LG,9,18,0.5
5,다보,부천SK,9,23,0.39
6,코난,포항,9,23,0.39
7,샤샤2,성남,9,26,0.35
8,김대의,성남,9,27,0.33
9,이리네,성남,8,20,0.4
