no,name,team,score,numOfGame,ScorePergame
1,산토스,수원,14,35,0.4
2,이동국,전북,13,31,0.42
3,스테보,전남,13,35,0.37
4,한교원,전북,11,32,0.34
5,임상협,부산,11,35,0.31
6,김승대,포항,10,30,0.33
7,이종호,전남,10,31,0.32
8,파그너,부산,10,34,0.29
9,드로겟,제주,10,36,0.28
