no,name,team,score,numOfGame,ScorePergame
1,이천수,울산,9,18,0.5
2,김대의,성남,9,27,0.33
3,메도,포항,7,18,0.39
4,데니스,수원,6,17,0.35
5,하리,부산,5,20,0.25
6,안드레,안양LG,5,22,0.23
7,이영표,안양LG,5,23,0.22
8,파울링뇨,울산,5,25,0.2
9,신태용,성남,5,26,0.19
