no,name,team,score,numOfGame,ScorePergame
1,염기훈,수원,12,29,0.41
2,박기동,전남,8,27,0.3
3,이재성,전북,8,27,0.3
4,케빈,인천,8,28,0.29
5,코바,울산,8,31,0.26
6,마르셀로,제주,8,31,0.26
7,김민혁,광주,8,31,0.26
8,피투,성남,7,29,0.24
9,윤일록,서울,6,20,0.3
