no,name,team,score,numOfGame,ScorePergame
1,김종부,포철,5,15,0.33
2,함현기,현대,5,23,0.22
3,황보관,유공,5,23,0.22
4,강득수,럭금,5,23,0.22
5,김상호,포철,4,15,0.27
6,변병주,대우,3,11,0.27
7,이태호,대우,3,12,0.25
8,하재훈,유공,3,15,0.2
9,강재순,현대,3,22,0.14
