no,name,team,score,numOfGame,ScorePergame
1,몰리나,서울,13,35,0.37
2,레오나르도,전북,13,37,0.35
3,홍철,수원,10,34,0.29
4,한상운,울산,8,34,0.24
5,황진성,포항,7,22,0.32
6,마라냥,제주,7,31,0.23
7,에스쿠데로,서울,7,34,0.21
8,에닝요,전북,6,13,0.46
9,김승대,포항,6,21,0.29
