no,name,team,score,numOfGame,ScorePergame
1,에드밀손,전북,14,39,0.36
2,김도훈,성남,13,40,0.33
3,비에라,전남,10,33,0.3
4,데니스,성남,10,38,0.26
5,샤샤2,성남,9,39,0.23
6,마리우,안양LG,8,20,0.4
7,우성용,포항,8,40,0.2
8,마그노,전북,8,44,0.18
9,신태용,성남,7,38,0.18
