no,name,team,score,numOfGame,ScorePergame
1,슈바,대전,8,24,0.33
2,김기동,포항,6,21,0.29
3,이관우,수원,6,27,0.22
4,소말리아,부산,5,16,0.31
5,뽀뽀,부산,5,24,0.21
6,이상일,대구,4,20,0.2
7,김형범,전북,4,23,0.17
8,송정현,전남,4,24,0.17
9,우성용,성남,4,28,0.14
