no,name,team,score,numOfGame,ScorePergame
1,최상국,포철,8,30,0.27
2,최강희,현대,6,25,0.24
3,이흥실,포철,6,29,0.21
4,노수진,유공,6,30,0.2
5,최순호,포철,5,16,0.31
6,김준현,유공,4,26,0.15
7,김주성,대우,4,28,0.14
8,정해원,대우,4,28,0.14
9,변병주,대우,4,30,0.13
