no,name,team,score,numOfGame,ScorePergame
1,구자철,제주,12,29,0.41
2,김은중,제주,10,30,0.33
3,염기훈,수원,8,17,0.47
4,에닝요,전북,7,27,0.26
5,최태욱,서울,7,28,0.25
6,데얀,서울,7,28,0.25
7,루시오,경남,7,28,0.25
8,몰리나,성남,7,29,0.24
9,제파로프,서울,6,16,0.38
