no,name,team,score,numOfGame,ScorePergame
1,김준현,유공,8,29,0.28
2,이영진,LG,7,34,0.21
3,고정운,일화,7,40,0.18
4,이흥실,포철,6,15,0.4
5,김상호,포철,6,36,0.17
6,오동천,일화,6,37,0.16
7,이태호,대우,5,33,0.15
8,하석주,대우,5,34,0.15
9,김이주,일화,5,35,0.14
