no,name,team,score,numOfGame,ScorePergame
1,이동국,전북,15,29,0.52
2,염기훈,수원,14,29,0.48
3,몰리나,서울,12,29,0.41
4,모따,포항,8,28,0.29
5,김은중,제주,8,30,0.27
6,고명진2,서울,7,24,0.29
7,한상운,부산,7,28,0.25
8,데얀,서울,7,30,0.23
9,최재수,울산,7,34,0.21
