no,name,team,score,numOfGame,ScorePergame
1,렌스베르겐,현대,9,27,0.33
2,왕선재,한일,8,27,0.3
3,신상근,포철,7,21,0.33
4,이길용1,포철,7,22,0.32
5,박창선,대우,7,28,0.25
6,오영섭,국민,6,17,0.35
7,최순호,포철,6,24,0.25
8,강득수,럭금,6,27,0.22
9,노인호,현대,5,14,0.36
