no,name,team,score,numOfGame,ScorePergame
1,몰리나,서울,19,41,0.46
2,에닝요,전북,13,38,0.34
3,이승기,광주,12,40,0.3
4,산토스,제주,11,35,0.31
5,김형범,대전,10,32,0.31
6,드로겟,전북,9,37,0.24
7,자일,제주,9,44,0.2
8,박성호,포항,8,39,0.21
9,황일수,대구,8,40,0.2
