no,name,team,score,numOfGame,ScorePergame
1,이승기,전북,10,26,0.38
2,레오나르도,전북,10,35,0.29
3,이명주,포항,9,11,0.82
4,김승대,포항,8,30,0.27
5,염기훈,수원,8,35,0.23
6,현영민,전남,7,32,0.22
7,산토스,수원,7,35,0.2
8,한상운,상주,6,29,0.21
9,이동국,전북,6,31,0.19
