no,name,team,score,numOfGame,ScorePergame
1,홍순학1,대구,6,18,0.33
2,이동국,광주상,5,19,0.26
3,최성국,울산,4,19,0.21
4,노정윤,부산,4,20,0.2
5,김두현,수원,4,22,0.18
6,따바레즈,포항,4,23,0.17
7,윤정환,전북,4,23,0.17
8,엘리치,부산,3,10,0.3
9,서정원,수원,3,15,0.2
