no,name,team,score,numOfGame,ScorePergame
1,강득수,럭금,8,15,0.53
2,김용세,유공,7,10,0.7
3,조성규,한일,5,18,0.28
4,이태호,대우,4,10,0.4
5,박양하,대우,4,11,0.36
6,황석근,한일,4,18,0.22
7,허정무,현대,3,8,0.38
8,최상국,포철,3,9,0.33
9,전영수,현대,3,10,0.3
