no,date,vs,winScore,score,end,location
1,1984.03.31,부산 아이파크 vs 한일은행,2:0,Y,동대문
2,1984.03.31,FC서울 vs 할렐루야,1:0,Y,동대문
3,1984.04.01,제주 Utd vs 국민은행,2:0,Y,동대문
4,1984.04.01,포항 스틸러스 vs 울산 현대,1:1,Y,동대문
5,1984.04.07,할렐루야 vs 포항 스틸러스,1:0,Y,부산 구덕
6,1984.04.07,부산 아이파크 vs 국민은행,2:1,Y,부산 구덕
7,1984.04.08,FC서울 vs 울산 현대,2:3,Y,부산 구덕
8,1984.04.08,제주 Utd vs 한일은행,1:0,Y,부산 구덕
9,1984.04.21,부산 아이파크 vs 포항 스틸러스,1:0,Y,동대문
10,1984.04.21,한일은행 vs 울산 현대,1:1,Y,동대문
11,1984.04.22,제주 Utd vs FC서울,0:1,Y,동대문
12,1984.04.22,국민은행 vs 할렐루야,1:4,Y,동대문
13,1984.04.28,한일은행 vs FC서울,3:1,Y,대전 한밭
14,1984.04.28,부산 아이파크 vs 할렐루야,1:2,Y,대전 한밭
15,1984.04.29,국민은행 vs 포항 스틸러스,1:0,Y,대전 한밭
16,1984.04.29,제주 Utd vs 울산 현대,2:1,Y,대전 한밭
17,1984.05.05,부산 아이파크 vs 울산 현대,0:0,Y,
18,1984.05.05,한일은행 vs 포항 스틸러스,1:1,Y,
19,1984.05.06,제주 Utd vs 할렐루야,0:3,Y,
20,1984.05.06,국민은행 vs FC서울,0:0,Y,
21,1984.05.12,한일은행 vs 할렐루야,2:1,Y,원주
22,1984.05.12,부산 아이파크 vs FC서울,4:5,Y,원주
23,1984.05.13,국민은행 vs 울산 현대,0:1,Y,원주
24,1984.05.13,제주 Utd vs 포항 스틸러스,2:0,Y,원주
25,1984.05.19,포항 스틸러스 vs 울산 현대,0:2,Y,
26,1984.05.19,국민은행 vs 제주 Utd,0:1,Y,
27,1984.05.20,할렐루야 vs FC서울,1:0,Y,
28,1984.05.20,부산 아이파크 vs 한일은행,1:0,Y,
