no,date,vs,winScore,score,end,location
1,1996.05.11,수원 삼성 vs 전북 현대,2:0,Y,수원 종합
2,1996.05.12,성남FC vs 포항 스틸러스,2:2,Y,동대문
3,1996.05.12,울산 현대 vs 제주 Utd,1:0,Y,
4,1996.05.12,부산 아이파크 vs FC서울,1:2,Y,부산 구덕
5,1996.05.15,전북 현대 vs 성남FC,0:0,Y,
6,1996.05.15,포항 스틸러스 vs 울산 현대,0:0,Y,포항 스틸야드
7,1996.05.15,FC서울 vs 전남 드래곤즈,3:0,Y,동대문
8,1996.05.15,제주 Utd vs 부산 아이파크,1:1,Y,목동
9,1996.05.18,전북 현대 vs 울산 현대,2:3,Y,
10,1996.05.19,포항 스틸러스 vs 부산 아이파크,2:1,Y,포항 스틸야드
11,1996.05.19,전남 드래곤즈 vs 제주 Utd,2:3,Y,광양 전용
12,1996.06.02,성남FC vs 수원 삼성,1:2,Y,
13,1996.06.05,부산 아이파크 vs 전북 현대,1:2,Y,부산 구덕
14,1996.06.05,수원 삼성 vs 울산 현대,0:2,Y,수원 종합
15,1996.06.06,제주 Utd vs FC서울,4:3,Y,목동
16,1996.06.06,전남 드래곤즈 vs 포항 스틸러스,1:0,Y,광양 전용
17,1996.06.08,울산 현대 vs 성남FC,2:0,Y,
18,1996.06.08,수원 삼성 vs 부산 아이파크,3:2,Y,수원 종합
19,1996.06.09,전북 현대 vs 전남 드래곤즈,4:0,Y,
20,1996.06.09,FC서울 vs 포항 스틸러스,1:2,Y,동대문
21,1996.06.12,전남 드래곤즈 vs 수원 삼성,0:4,Y,순천 팔마
22,1996.06.12,성남FC vs 부산 아이파크,0:1,Y,동대문
23,1996.06.12,FC서울 vs 전북 현대,3:1,Y,동대문
24,1996.06.13,포항 스틸러스 vs 제주 Utd,1:0,Y,포항 스틸야드
25,1996.06.15,전남 드래곤즈 vs 성남FC,0:0,Y,
26,1996.06.15,부산 아이파크 vs 울산 현대,2:3,Y,
27,1996.06.16,제주 Utd vs 전북 현대,3:3,Y,목동
28,1996.06.16,FC서울 vs 수원 삼성,0:2,Y,안양 종합
29,1996.06.19,성남FC vs FC서울,4:0,Y,동대문
30,1996.06.19,울산 현대 vs 전남 드래곤즈,4:1,Y,
31,1996.06.19,수원 삼성 vs 제주 Utd,2:0,Y,수원 종합
32,1996.06.20,전북 현대 vs 포항 스틸러스,3:3,Y,
33,1996.06.22,FC서울 vs 울산 현대,1:1,Y,원주
34,1996.06.22,전남 드래곤즈 vs 부산 아이파크,0:1,Y,광양 전용
35,1996.06.22,제주 Utd vs 성남FC,3:4,Y,목동
36,1996.06.23,포항 스틸러스 vs 수원 삼성,1:1,Y,포항 스틸야드
37,1996.06.29,부산 아이파크 vs 제주 Utd,2:2,Y,부산 구덕
38,1996.06.29,전남 드래곤즈 vs FC서울,1:1,Y,
39,1996.06.30,성남FC vs 전북 현대,0:0,Y,
40,1996.06.30,울산 현대 vs 포항 스틸러스,2:3,Y,
41,1996.07.03,FC서울 vs 부산 아이파크,0:2,Y,동대문
42,1996.07.03,제주 Utd vs 울산 현대,2:1,Y,목동
43,1996.07.04,전북 현대 vs 수원 삼성,1:0,Y,
44,1996.07.04,포항 스틸러스 vs 성남FC,2:0,Y,포항 스틸야드
