no,date,vs,winScore,score,end,location
1,1997.04.26,제주 Utd vs 울산 현대,1:1,Y,목동
2,1997.04.26,FC서울 vs 대전 시티즌,0:0,Y,안양 종합
3,1997.04.26,전남 드래곤즈 vs 포항 스틸러스,0:1,Y,광양 전용
4,1997.04.26,성남FC vs 부산 아이파크,0:1,Y,
5,1997.04.26,전북 현대 vs 수원 삼성,0:1,Y,
6,1997.05.03,대전 시티즌 vs 제주 Utd,2:0,Y,대전 한밭
7,1997.05.03,FC서울 vs 부산 아이파크,1:2,Y,안양 종합
8,1997.05.03,수원 삼성 vs 전남 드래곤즈,1:0,Y,수원 종합
9,1997.05.04,울산 현대 vs 포항 스틸러스,2:0,Y,
10,1997.05.04,성남FC vs 전북 현대,1:3,Y,
11,1997.05.10,전북 현대 vs FC서울,2:2,Y,
12,1997.05.10,전남 드래곤즈 vs 성남FC,1:0,Y,광양 전용
13,1997.05.10,울산 현대 vs 수원 삼성,2:0,Y,
14,1997.05.11,포항 스틸러스 vs 제주 Utd,5:2,Y,포항 스틸야드
15,1997.05.11,대전 시티즌 vs 부산 아이파크,0:3,Y,대전 한밭
16,1997.05.17,제주 Utd vs 부산 아이파크,0:0,Y,목동
17,1997.05.17,수원 삼성 vs 포항 스틸러스,0:0,Y,수원 종합
18,1997.05.17,전북 현대 vs 대전 시티즌,0:0,Y,
19,1997.05.18,성남FC vs 울산 현대,0:1,Y,
20,1997.05.18,FC서울 vs 전남 드래곤즈,2:2,Y,
21,1997.05.24,울산 현대 vs FC서울,0:0,Y,
22,1997.05.24,전남 드래곤즈 vs 대전 시티즌,1:1,Y,광양 전용
23,1997.05.24,포항 스틸러스 vs 성남FC,0:0,Y,포항 스틸야드
24,1997.05.25,전북 현대 vs 부산 아이파크,0:2,Y,
25,1997.05.25,제주 Utd vs 수원 삼성,1:2,Y,목동
26,1997.06.21,전북 현대 vs 제주 Utd,2:2,Y,
27,1997.06.21,수원 삼성 vs 성남FC,1:1,Y,수원 종합
28,1997.06.21,부산 아이파크 vs 전남 드래곤즈,0:0,Y,부산 구덕
29,1997.06.22,FC서울 vs 포항 스틸러스,2:2,Y,안양 종합
30,1997.06.22,대전 시티즌 vs 울산 현대,2:2,Y,대전 한밭
31,1997.06.28,포항 스틸러스 vs 대전 시티즌,2:1,Y,포항 스틸야드
32,1997.06.28,성남FC vs 제주 Utd,2:3,Y,
33,1997.06.28,수원 삼성 vs FC서울,1:1,Y,수원 종합
34,1997.06.29,전남 드래곤즈 vs 전북 현대,2:2,Y,광양 전용
35,1997.06.29,울산 현대 vs 부산 아이파크,1:0,Y,
36,1997.07.12,제주 Utd vs 전남 드래곤즈,0:2,Y,목동
