no,date,vs,winScore,score,end,location
1,1987.03.28,제주 Utd vs FC서울,2:3,Y,수원 종합
2,1987.03.28,울산 현대 vs 포항 스틸러스,2:2,Y,강릉 종합
3,1987.03.29,제주 Utd vs FC서울,1:0,Y,수원 종합
4,1987.03.29,울산 현대 vs 포항 스틸러스,1:1,Y,강릉 종합
5,1987.04.04,포항 스틸러스 vs 부산 아이파크,0:0,Y,대구 시민
6,1987.04.04,FC서울 vs 울산 현대,1:3,Y,대전 한밭
7,1987.04.05,포항 스틸러스 vs 부산 아이파크,0:0,Y,대구 시민
8,1987.04.05,FC서울 vs 울산 현대,1:0,Y,대전 한밭
9,1987.04.11,울산 현대 vs 제주 Utd,0:1,Y,
10,1987.04.11,부산 아이파크 vs FC서울,4:0,Y,부산 구덕
11,1987.04.12,울산 현대 vs 제주 Utd,1:1,Y,
12,1987.04.12,부산 아이파크 vs FC서울,2:0,Y,부산 구덕
13,1987.04.18,제주 Utd vs 부산 아이파크,0:2,Y,수원 종합
14,1987.04.19,제주 Utd vs 부산 아이파크,0:0,Y,수원 종합
15,1987.04.19,포항 스틸러스 vs FC서울,5:2,Y,
16,1987.04.22,FC서울 vs 포항 스틸러스,1:0,Y,잠실
17,1987.04.22,포항 스틸러스 vs 제주 Utd,1:5,Y,포항 종합
18,1987.04.26,부산 아이파크 vs 울산 현대,1:1,Y,부산 구덕
19,1987.04.26,포항 스틸러스 vs 제주 Utd,1:1,Y,포항 종합
20,1987.04.27,부산 아이파크 vs 울산 현대,3:2,Y,부산 구덕
21,1987.05.02,FC서울 vs 제주 Utd,1:2,Y,
22,1987.05.03,포항 스틸러스 vs 울산 현대,2:0,Y,대구 시민
23,1987.05.03,FC서울 vs 제주 Utd,0:0,Y,
24,1987.05.04,포항 스틸러스 vs 울산 현대,2:3,Y,대구 시민
25,1987.05.09,울산 현대 vs FC서울,1:1,Y,강릉 종합
26,1987.05.09,부산 아이파크 vs 포항 스틸러스,2:3,Y,부산 구덕
27,1987.05.10,울산 현대 vs FC서울,0:2,Y,강릉 종합
28,1987.05.10,부산 아이파크 vs 포항 스틸러스,0:0,Y,부산 구덕
29,1987.07.25,FC서울 vs 부산 아이파크,0:0,Y,대전 한밭
30,1987.07.25,제주 Utd vs 울산 현대,0:1,Y,인천 종합
31,1987.07.26,제주 Utd vs 울산 현대,2:1,Y,인천 종합
32,1987.07.27,FC서울 vs 부산 아이파크,1:4,Y,대전 한밭
33,1987.08.15,FC서울 vs 제주 Utd,1:2,Y,대전 한밭
34,1987.08.15,포항 스틸러스 vs 울산 현대,2:2,Y,대구 시민
35,1987.08.16,FC서울 vs 제주 Utd,0:1,Y,대전 한밭
36,1987.08.17,포항 스틸러스 vs 울산 현대,4:2,Y,대구 시민
37,1987.08.22,부산 아이파크 vs 포항 스틸러스,1:0,Y,
38,1987.08.22,울산 현대 vs FC서울,2:1,Y,강릉 종합
39,1987.08.23,부산 아이파크 vs 포항 스틸러스,2:2,Y,
