no,date,vs,winScore,score,end,location
1,1998.07.18,부산 아이파크 vs 전북 현대,2:0,Y,부산 구덕
2,1998.08.05,전남 드래곤즈 vs 대전 시티즌,2:0,Y,광양 전용
3,1998.07.18,수원 삼성 vs 제주 Utd,5:1,Y,수원 종합
4,1998.07.18,포항 스틸러스 vs FC서울,3:0,Y,포항 스틸야드
5,1998.07.19,울산 현대 vs 성남FC,3:1,Y,
6,1998.07.22,수원 삼성 vs 전남 드래곤즈,3:1,Y,수원 종합
7,1998.07.22,성남FC vs 부산 아이파크,0:4,Y,
8,1998.07.22,제주 Utd vs 전북 현대,3:0,Y,목동
9,1998.07.22,울산 현대 vs 포항 스틸러스,4:4,Y,
10,1998.07.22,FC서울 vs 대전 시티즌,1:2,Y,안양 종합
11,1998.07.25,전북 현대 vs 성남FC,3:1,Y,
12,1998.07.25,전남 드래곤즈 vs FC서울,3:2,Y,광양 전용
13,1998.07.25,제주 Utd vs 울산 현대,1:2,Y,목동
14,1998.07.26,수원 삼성 vs 포항 스틸러스,1:1,Y,수원 종합
15,1998.07.26,부산 아이파크 vs 대전 시티즌,3:1,Y,부산 구덕
16,1998.08.01,FC서울 vs 제주 Utd,2:1,Y,안양 종합
17,1998.08.01,대전 시티즌 vs 포항 스틸러스,0:2,Y,대전 한밭
18,1998.08.01,성남FC vs 수원 삼성,2:3,Y,
19,1998.08.02,울산 현대 vs 전북 현대,2:2,Y,
20,1998.08.12,부산 아이파크 vs 전남 드래곤즈,0:1,Y,부산 구덕
21,1998.08.19,부산 아이파크 vs FC서울,2:1,Y,부산 구덕
22,1998.08.19,제주 Utd vs 성남FC,3:1,Y,목동
23,1998.08.19,대전 시티즌 vs 수원 삼성,0:3,Y,대전 한밭
24,1998.08.19,포항 스틸러스 vs 전북 현대,3:0,Y,포항 스틸야드
25,1998.08.19,전남 드래곤즈 vs 울산 현대,1:3,Y,광양 전용
26,1998.08.22,수원 삼성 vs 부산 아이파크,2:1,Y,수원 종합
27,1998.08.22,제주 Utd vs 포항 스틸러스,1:2,Y,목동
28,1998.08.22,FC서울 vs 울산 현대,2:0,Y,안양 종합
29,1998.08.22,성남FC vs 전남 드래곤즈,1:1,Y,
30,1998.08.22,대전 시티즌 vs 전북 현대,2:3,Y,대전 한밭
31,1998.08.26,수원 삼성 vs FC서울,2:1,Y,수원 종합
32,1998.08.26,울산 현대 vs 대전 시티즌,4:0,Y,
33,1998.08.26,성남FC vs 포항 스틸러스,0:1,Y,
34,1998.08.26,전북 현대 vs 전남 드래곤즈,2:1,Y,
35,1998.08.26,부산 아이파크 vs 제주 Utd,1:1,Y,부산 구덕
36,1998.08.29,성남FC vs 대전 시티즌,0:3,Y,
37,1998.08.29,포항 스틸러스 vs 부산 아이파크,1:2,Y,포항 스틸야드
38,1998.08.29,제주 Utd vs 전남 드래곤즈,2:0,Y,목동
39,1998.08.29,전북 현대 vs FC서울,1:2,Y,
40,1998.08.30,울산 현대 vs 수원 삼성,2:0,Y,
41,1998.09.02,부산 아이파크 vs 울산 현대,1:1,Y,부산 구덕
42,1998.09.02,FC서울 vs 성남FC,0:1,Y,안양 종합
43,1998.09.02,수원 삼성 vs 전북 현대,1:3,Y,수원 종합
44,1998.09.02,대전 시티즌 vs 제주 Utd,2:1,Y,대전 한밭
45,1998.09.02,전남 드래곤즈 vs 포항 스틸러스,1:0,Y,광양 전용
46,1998.09.05,성남FC vs FC서울,0:1,Y,
47,1998.09.05,포항 스틸러스 vs 전남 드래곤즈,1:0,Y,포항 스틸야드
48,1998.09.05,전북 현대 vs 수원 삼성,1:2,Y,
49,1998.09.05,제주 Utd vs 대전 시티즌,2:1,Y,목동
50,1998.09.05,울산 현대 vs 부산 아이파크,1:2,Y,
51,1998.09.09,제주 Utd vs FC서울,2:1,Y,목동
52,1998.09.09,전북 현대 vs 울산 현대,2:3,Y,
53,1998.09.09,전남 드래곤즈 vs 부산 아이파크,2:0,Y,광양 전용
54,1998.09.09,포항 스틸러스 vs 대전 시티즌,2:0,Y,포항 스틸야드
55,1998.09.09,수원 삼성 vs 성남FC,2:1,Y,수원 종합
56,1998.09.12,대전 시티즌 vs 성남FC,0:0,Y,대전 한밭
57,1998.09.12,부산 아이파크 vs 포항 스틸러스,1:2,Y,부산 구덕
58,1998.09.12,전남 드래곤즈 vs 제주 Utd,1:0,Y,광양 전용
59,1998.09.13,수원 삼성 vs 울산 현대,1:3,Y,수원 종합
60,1998.09.13,FC서울 vs 전북 현대,4:2,Y,안양 종합
61,1998.09.19,전남 드래곤즈 vs 전북 현대,1:0,Y,광양 전용
62,1998.09.19,대전 시티즌 vs 울산 현대,1:1,Y,대전 한밭
63,1998.09.19,포항 스틸러스 vs 성남FC,1:2,Y,포항 스틸야드
64,1998.09.19,제주 Utd vs 부산 아이파크,2:0,Y,목동
65,1998.09.20,FC서울 vs 수원 삼성,1:1,Y,안양 종합
66,1998.09.23,부산 아이파크 vs 수원 삼성,1:0,Y,부산 구덕
67,1998.09.23,전북 현대 vs 대전 시티즌,2:1,Y,
68,1998.09.23,울산 현대 vs FC서울,2:3,Y,
69,1998.09.23,전남 드래곤즈 vs 성남FC,1:0,Y,광양 전용
70,1998.09.23,포항 스틸러스 vs 제주 Utd,4:3,Y,포항 스틸야드
71,1998.09.26,수원 삼성 vs 대전 시티즌,3:0,Y,수원 종합
72,1998.09.26,성남FC vs 제주 Utd,4:0,Y,
73,1998.09.26,전북 현대 vs 포항 스틸러스,4:3,Y,
74,1998.09.27,FC서울 vs 부산 아이파크,1:0,Y,안양 종합
75,1998.09.26,울산 현대 vs 전남 드래곤즈,1:1,Y,
76,1998.10.07,포항 스틸러스 vs 수원 삼성,1:0,Y,포항 스틸야드
77,1998.09.30,성남FC vs 전북 현대,0:1,Y,
78,1998.10.01,울산 현대 vs 제주 Utd,1:2,Y,
79,1998.10.01,FC서울 vs 전남 드래곤즈,2:1,Y,안양 종합
80,1998.10.07,대전 시티즌 vs 부산 아이파크,2:3,Y,대전 한밭
81,1998.10.10,전남 드래곤즈 vs 수원 삼성,2:1,Y,광양 전용
82,1998.10.10,대전 시티즌 vs FC서울,3:2,Y,대전 한밭
83,1998.10.10,부산 아이파크 vs 성남FC,3:2,Y,부산 구덕
84,1998.10.10,전북 현대 vs 제주 Utd,2:3,Y,
85,1998.10.10,포항 스틸러스 vs 울산 현대,1:2,Y,포항 스틸야드
86,1998.10.14,전북 현대 vs 부산 아이파크,2:1,Y,
87,1998.10.14,대전 시티즌 vs 전남 드래곤즈,2:1,Y,대전 한밭
88,1998.10.14,성남FC vs 울산 현대,1:2,Y,
89,1998.10.14,FC서울 vs 포항 스틸러스,2:2,Y,안양 종합
90,1998.10.14,제주 Utd vs 수원 삼성,0:3,Y,목동
91,1998.10.17,포항 스틸러스 vs 전남 드래곤즈,0:0,Y,포항 스틸야드
92,1998.10.21,포항 스틸러스 vs 울산 현대,3:2,Y,포항 스틸야드
93,1998.10.24,울산 현대 vs 포항 스틸러스,2:1,Y,
94,1998.10.28,울산 현대 vs 수원 삼성,0:1,Y,
