no,date,vs,winScore,score,end,location
1,2000.05.14,수원 삼성 vs 제주 Utd,1:5,Y,수원 종합
2,2000.05.14,울산 현대 vs 포항 스틸러스,1:1,Y,
3,2000.05.14,전북 현대 vs 대전 시티즌,1:2,Y,
4,2000.05.14,부산 아이파크 vs 전남 드래곤즈,0:2,Y,대구 시민
5,2000.05.14,성남FC vs FC서울,0:1,Y,성남 종합
6,2000.05.17,울산 현대 vs 수원 삼성,1:3,Y,
7,2000.05.17,전북 현대 vs 제주 Utd,0:0,Y,
8,2000.05.17,부산 아이파크 vs 포항 스틸러스,1:1,Y,대구 시민
9,2000.05.17,성남FC vs 대전 시티즌,1:0,Y,성남 종합
10,2000.05.17,전남 드래곤즈 vs FC서울,1:1,Y,광양 전용
11,2000.05.20,포항 스틸러스 vs 전북 현대,2:0,Y,포항 스틸야드
12,2000.05.20,전남 드래곤즈 vs 성남FC,1:2,Y,광양 전용
13,2000.05.21,대전 시티즌 vs 부산 아이파크,2:0,Y,대전 한밭
14,2000.05.21,FC서울 vs 수원 삼성,2:1,Y,안양 종합
15,2000.05.21,제주 Utd vs 울산 현대,2:2,Y,목동
16,2000.05.24,수원 삼성 vs 전남 드래곤즈,1:1,Y,수원 종합
17,2000.05.24,대전 시티즌 vs FC서울,1:1,Y,대전 한밭
18,2000.05.24,포항 스틸러스 vs 성남FC,2:2,Y,포항 스틸야드
19,2000.05.24,제주 Utd vs 부산 아이파크,2:2,Y,목동
20,2000.05.24,울산 현대 vs 전북 현대,0:2,Y,
21,2000.06.03,부산 아이파크 vs 울산 현대,1:0,Y,부산 구덕
22,2000.06.03,전남 드래곤즈 vs 대전 시티즌,1:2,Y,광양 전용
23,2000.06.03,FC서울 vs 포항 스틸러스,1:0,Y,안양 종합
24,2000.06.03,전북 현대 vs 수원 삼성,3:0,Y,
25,2000.06.03,성남FC vs 제주 Utd,2:1,Y,성남 종합
26,2000.06.07,수원 삼성 vs 부산 아이파크,2:1,Y,수원 종합
27,2000.06.07,성남FC vs 전북 현대,1:0,Y,성남 종합
28,2000.06.07,FC서울 vs 울산 현대,3:0,Y,안양 종합
29,2000.06.07,제주 Utd vs 전남 드래곤즈,2:1,Y,목동
30,2000.06.07,대전 시티즌 vs 포항 스틸러스,0:2,Y,대전 한밭
31,2000.06.10,수원 삼성 vs 대전 시티즌,1:2,Y,수원 종합
32,2000.06.10,포항 스틸러스 vs 전남 드래곤즈,0:0,Y,포항 스틸야드
33,2000.06.10,부산 아이파크 vs 전북 현대,1:2,Y,부산 구덕
34,2000.06.10,울산 현대 vs 성남FC,1:1,Y,
35,2000.06.11,제주 Utd vs FC서울,1:1,Y,동대문
36,2000.06.14,포항 스틸러스 vs 수원 삼성,1:1,Y,포항 스틸야드
37,2000.06.14,제주 Utd vs 대전 시티즌,1:1,Y,목동
38,2000.06.14,전남 드래곤즈 vs 울산 현대,1:0,Y,광양 전용
39,2000.06.14,전북 현대 vs FC서울,0:1,Y,
40,2000.06.14,부산 아이파크 vs 성남FC,2:2,Y,부산 구덕
41,2000.06.17,포항 스틸러스 vs 제주 Utd,1:2,Y,
42,2000.06.17,FC서울 vs 부산 아이파크,3:1,Y,안양 종합
