no,date,vs,winScore,score,end,location
1,1995.05.06,성남FC vs 제주 Utd,0:0,Y,동대문
2,1995.05.07,포항 스틸러스 vs 울산 현대,0:0,Y,포항 스틸야드
3,1995.05.07,FC서울 vs 부산 아이파크,1:2,Y,동대문
4,1995.05.07,전남 드래곤즈 vs 전북 현대,3:1,Y,광양 전용
5,1995.05.10,제주 Utd vs 포항 스틸러스,1:3,Y,동대문
6,1995.05.10,울산 현대 vs FC서울,4:1,Y,
7,1995.05.10,부산 아이파크 vs 전남 드래곤즈,3:2,Y,부산 구덕
8,1995.05.10,성남FC vs 전북 현대,3:1,Y,동대문
9,1995.05.13,성남FC vs FC서울,3:0,Y,동대문
10,1995.05.13,전남 드래곤즈 vs 포항 스틸러스,1:1,Y,
11,1995.05.13,전북 현대 vs 부산 아이파크,1:0,Y,
12,1995.05.13,제주 Utd vs 울산 현대,1:1,Y,동대문
13,1995.06.17,포항 스틸러스 vs 성남FC,2:1,Y,포항 스틸야드
14,1995.06.17,제주 Utd vs 부산 아이파크,0:1,Y,동대문
15,1995.06.17,울산 현대 vs 전북 현대,3:0,Y,
16,1995.06.17,FC서울 vs 전남 드래곤즈,1:2,Y,동대문
17,1995.06.21,울산 현대 vs 전남 드래곤즈,1:0,Y,
18,1995.06.21,부산 아이파크 vs 성남FC,1:3,Y,부산 구덕
19,1995.06.21,전북 현대 vs 포항 스틸러스,0:1,Y,
20,1995.06.21,제주 Utd vs FC서울,2:0,Y,동대문
21,1995.06.24,부산 아이파크 vs 포항 스틸러스,0:0,Y,부산 구덕
22,1995.06.24,FC서울 vs 전북 현대,1:0,Y,동대문
23,1995.06.24,전남 드래곤즈 vs 제주 Utd,1:2,Y,광양 전용
24,1995.06.24,성남FC vs 울산 현대,1:1,Y,
25,1995.06.28,포항 스틸러스 vs FC서울,1:1,Y,포항 스틸야드
26,1995.06.28,전북 현대 vs 제주 Utd,1:0,Y,
27,1995.06.28,성남FC vs 전남 드래곤즈,2:1,Y,동대문
28,1995.06.28,울산 현대 vs 부산 아이파크,1:2,Y,
29,1995.07.01,부산 아이파크 vs 울산 현대,1:2,Y,부산 구덕
30,1995.07.01,제주 Utd vs 전북 현대,3:0,Y,동대문
31,1995.07.01,전남 드래곤즈 vs 성남FC,0:1,Y,
