no,date,vs,winScore,score,end,location
1,1985.04.13,부산 아이파크 vs 울산 현대,2:0,Y,동대문
2,1985.04.13,한일은행 vs 상무,2:2,Y,동대문
3,1985.04.14,포항 스틸러스 vs FC서울,0:1,Y,동대문
4,1985.04.14,할렐루야 vs 제주 Utd,2:3,Y,동대문
5,1985.04.20,할렐루야 vs FC서울,0:0,Y,인천 종합
6,1985.04.20,제주 Utd vs 한일은행,2:3,Y,인천 종합
7,1985.04.21,포항 스틸러스 vs 부산 아이파크,1:1,Y,인천 종합
8,1985.04.21,울산 현대 vs 상무,3:1,Y,인천 종합
9,1985.04.27,울산 현대 vs 포항 스틸러스,1:2,Y,
10,1985.04.27,부산 아이파크 vs 상무,0:1,Y,
11,1985.04.28,할렐루야 vs 한일은행,0:0,Y,
12,1985.04.28,제주 Utd vs FC서울,1:3,Y,
13,1985.05.01,부산 아이파크 vs FC서울,1:1,Y,부산 구덕
14,1985.05.01,울산 현대 vs 한일은행,1:1,Y,부산 구덕
15,1985.05.02,제주 Utd vs 상무,3:0,Y,부산 구덕
16,1985.05.02,할렐루야 vs 포항 스틸러스,0:0,Y,부산 구덕
17,1985.05.11,할렐루야 vs 상무,3:0,Y,
18,1985.05.11,제주 Utd vs 포항 스틸러스,2:1,Y,
19,1985.05.12,부산 아이파크 vs 한일은행,0:0,Y,
20,1985.05.12,울산 현대 vs FC서울,1:0,Y,
21,1985.05.17,울산 현대 vs 제주 Utd,2:1,Y,
22,1985.05.17,할렐루야 vs 부산 아이파크,0:0,Y,
23,1985.05.18,포항 스틸러스 vs 상무,1:1,Y,
24,1985.05.18,FC서울 vs 한일은행,3:0,Y,
25,1985.05.27,FC서울 vs 상무,1:1,Y,
26,1985.05.27,포항 스틸러스 vs 한일은행,1:0,Y,
27,1985.05.28,부산 아이파크 vs 제주 Utd,2:1,Y,
28,1985.05.28,울산 현대 vs 할렐루야,1:0,Y,
29,1985.06.18,제주 Utd vs 할렐루야,0:1,Y,
30,1985.06.18,FC서울 vs 포항 스틸러스,0:3,Y,
31,1985.06.19,한일은행 vs 상무,1:1,Y,
32,1985.06.19,울산 현대 vs 부산 아이파크,1:2,Y,
33,1985.06.22,울산 현대 vs 상무,1:0,Y,강릉 종합
34,1985.06.22,부산 아이파크 vs 포항 스틸러스,0:0,Y,강릉 종합
35,1985.06.23,제주 Utd vs 한일은행,1:1,Y,강릉 종합
36,1985.06.23,할렐루야 vs FC서울,0:2,Y,강릉 종합
37,1985.06.25,FC서울 vs 제주 Utd,1:1,Y,강릉 종합
38,1985.06.25,할렐루야 vs 한일은행,0:0,Y,강릉 종합
39,1985.06.26,부산 아이파크 vs 상무,1:2,Y,강릉 종합
40,1985.06.26,포항 스틸러스 vs 울산 현대,0:0,Y,강릉 종합
41,1985.06.29,포항 스틸러스 vs 할렐루야,0:1,Y,포항 종합
42,1985.06.29,제주 Utd vs 상무,1:1,Y,포항 종합
43,1985.06.30,울산 현대 vs 한일은행,1:0,Y,포항 종합
44,1985.06.30,FC서울 vs 부산 아이파크,0:1,Y,포항 종합
