no,date,vs,winScore,score,end,location
1,1988.03.26,포항 스틸러스 vs 제주 Utd,0:1,Y,
2,1988.03.26,부산 아이파크 vs FC서울,0:0,Y,
3,1988.04.02,포항 스틸러스 vs FC서울,2:2,Y,포항 종합
4,1988.04.02,울산 현대 vs 부산 아이파크,1:3,Y,강릉 종합
5,1988.04.09,제주 Utd vs FC서울,2:0,Y,안양 종합
6,1988.04.09,포항 스틸러스 vs 울산 현대,1:0,Y,포항 종합
7,1988.04.16,울산 현대 vs 제주 Utd,1:2,Y,강릉 종합
8,1988.04.16,부산 아이파크 vs 포항 스틸러스,0:2,Y,
9,1988.04.23,FC서울 vs 울산 현대,0:1,Y,
10,1988.04.23,제주 Utd vs 부산 아이파크,0:1,Y,인천 종합
11,1988.04.30,FC서울 vs 포항 스틸러스,0:1,Y,
12,1988.04.30,부산 아이파크 vs 울산 현대,3:1,Y,사직
13,1988.05.07,FC서울 vs 제주 Utd,2:1,Y,
14,1988.05.07,울산 현대 vs 포항 스틸러스,0:1,Y,강릉 종합
15,1988.05.14,포항 스틸러스 vs 부산 아이파크,1:1,Y,포항 종합
16,1988.05.14,제주 Utd vs 울산 현대,0:2,Y,안양 종합
17,1988.05.21,울산 현대 vs FC서울,1:0,Y,원주
18,1988.05.21,부산 아이파크 vs 제주 Utd,1:2,Y,
19,1988.05.28,FC서울 vs 부산 아이파크,1:0,Y,
20,1988.05.28,제주 Utd vs 포항 스틸러스,1:1,Y,안양 종합
21,1988.06.04,포항 스틸러스 vs FC서울,5:1,Y,포항 종합
22,1988.06.05,부산 아이파크 vs 울산 현대,1:0,Y,사직
23,1988.06.11,울산 현대 vs 포항 스틸러스,3:1,Y,
24,1988.06.11,FC서울 vs 제주 Utd,1:1,Y,
25,1988.07.02,부산 아이파크 vs 제주 Utd,0:2,Y,
26,1988.07.02,울산 현대 vs FC서울,4:0,Y,
27,1988.07.09,FC서울 vs 부산 아이파크,1:1,Y,
28,1988.07.10,제주 Utd vs 포항 스틸러스,2:2,Y,수원 종합
29,1988.07.16,FC서울 vs 울산 현대,2:2,Y,
30,1988.07.16,제주 Utd vs 부산 아이파크,1:0,Y,안양 종합
31,1988.07.23,포항 스틸러스 vs 울산 현대,0:2,Y,포항 종합
32,1988.07.23,제주 Utd vs FC서울,0:0,Y,안양 종합
33,1988.07.30,부산 아이파크 vs 포항 스틸러스,1:2,Y,
34,1988.07.30,울산 현대 vs 제주 Utd,0:0,Y,
35,1988.08.06,울산 현대 vs 부산 아이파크,3:0,Y,
36,1988.08.06,FC서울 vs 포항 스틸러스,2:0,Y,
37,1988.08.11,부산 아이파크 vs FC서울,1:1,Y,동대문
38,1988.08.13,포항 스틸러스 vs 제주 Utd,0:0,Y,포항 종합
39,1988.08.20,포항 스틸러스 vs 제주 Utd,1:1,Y,포항 종합
40,1988.08.20,부산 아이파크 vs FC서울,3:1,Y,부산 구덕
41,1988.08.27,울산 현대 vs 부산 아이파크,1:0,Y,강릉 종합
42,1988.08.27,FC서울 vs 포항 스틸러스,0:0,Y,
43,1988.09.03,제주 Utd vs FC서울,1:2,Y,수원 종합
44,1988.09.04,포항 스틸러스 vs 울산 현대,2:2,Y,포항 종합
45,1988.09.08,울산 현대 vs 제주 Utd,3:1,Y,
46,1988.09.14,포항 스틸러스 vs 부산 아이파크,3:1,Y,포항 종합
47,1988.09.14,제주 Utd vs 울산 현대,0:1,Y,인천 종합
48,1988.10.08,FC서울 vs 울산 현대,1:1,Y,
49,1988.10.08,제주 Utd vs 부산 아이파크,0:1,Y,안양 종합
50,1988.10.15,부산 아이파크 vs 울산 현대,4:1,Y,부산 구덕
51,1988.10.15,포항 스틸러스 vs FC서울,0:0,Y,포항 종합
52,1988.10.22,울산 현대 vs 포항 스틸러스,0:1,Y,강릉 종합
53,1988.10.22,FC서울 vs 제주 Utd,2:1,Y,
54,1988.10.29,제주 Utd vs 울산 현대,2:0,Y,동대문
55,1988.10.29,포항 스틸러스 vs 부산 아이파크,0:3,Y,동대문
56,1988.11.02,부산 아이파크 vs 포항 스틸러스,0:1,Y,포항 종합
57,1988.11.05,부산 아이파크 vs 제주 Utd,2:2,Y,동대문
58,1988.11.05,울산 현대 vs FC서울,0:0,Y,동대문
59,1988.11.12,FC서울 vs 부산 아이파크,3:1,Y,동대문
