no,date,vs,winScore,score,end,location
1,2009.03.07,수원 삼성 vs 포항 스틸러스,2:3,Y,수원 월드컵
2,2009.03.07,전남 드래곤즈 vs FC서울,1:6,Y,광양 전용
3,2009.03.08,강원FC vs 제주 Utd,1:0,Y,강릉 종합
4,2009.03.08,대구FC vs 성남FC,1:1,Y,대구 스타디움
5,2009.03.08,경남FC vs 전북 현대,1:1,Y,
6,2009.03.08,광주 상무 vs 대전 시티즌,3:0,Y,광주 월드컵
7,2009.03.08,인천 Utd vs 부산 아이파크,1:0,Y,인천 월드컵
8,2009.03.14,성남FC vs 울산 현대,0:0,Y,성남 종합
9,2009.03.14,대전 시티즌 vs 수원 삼성,0:0,Y,대전 월드컵
10,2009.03.14,FC서울 vs 강원FC,1:2,Y,서울 월드컵
11,2009.03.15,부산 아이파크 vs 전남 드래곤즈,2:2,Y,부산 아시아드
12,2009.03.15,제주 Utd vs 광주 상무,1:0,Y,제주 월드컵
13,2009.03.15,전북 현대 vs 대구FC,2:0,Y,전주 월드컵
14,2009.03.15,포항 스틸러스 vs 경남FC,1:1,Y,포항 스틸야드
15,2009.03.21,강원FC vs 부산 아이파크,1:1,Y,강릉 종합
16,2009.03.21,광주 상무 vs FC서울,1:0,Y,광주 월드컵
17,2009.03.21,전남 드래곤즈 vs 인천 Utd,1:1,Y,광양 전용
18,2009.03.22,대구FC vs 포항 스틸러스,2:2,Y,대구 스타디움
19,2009.03.22,경남FC vs 대전 시티즌,1:1,Y,
20,2009.03.22,수원 삼성 vs 제주 Utd,0:1,Y,수원 월드컵
21,2009.03.22,울산 현대 vs 전북 현대,0:1,Y,울산 문수
22,2009.04.04,전북 현대 vs 성남FC,4:1,Y,전주 월드컵
23,2009.04.04,포항 스틸러스 vs 울산 현대,1:1,Y,포항 스틸야드
24,2009.04.04,FC서울 vs 수원 삼성,1:0,Y,서울 월드컵
25,2009.04.04,대전 시티즌 vs 대구FC,2:0,Y,대전 월드컵
26,2009.04.04,부산 아이파크 vs 광주 상무,2:3,Y,부산 아시아드
27,2009.04.05,인천 Utd vs 강원FC,2:0,Y,인천 월드컵
28,2009.04.05,제주 Utd vs 경남FC,1:1,Y,제주 월드컵
29,2009.04.11,강원FC vs 전남 드래곤즈,3:3,Y,강릉 종합
30,2009.04.11,성남FC vs 포항 스틸러스,3:1,Y,성남 종합
31,2009.04.12,대구FC vs 제주 Utd,2:1,Y,대구 시민
32,2009.04.12,수원 삼성 vs 부산 아이파크,2:0,Y,수원 월드컵
33,2009.04.12,광주 상무 vs 인천 Utd,1:0,Y,광주 월드컵
34,2009.04.12,울산 현대 vs 대전 시티즌,1:1,Y,울산 문수
35,2009.04.12,경남FC vs FC서울,1:1,Y,양산 종합
36,2009.04.17,포항 스틸러스 vs 전북 현대,1:1,Y,포항 스틸야드
37,2009.04.18,제주 Utd vs 울산 현대,0:1,Y,
38,2009.04.18,FC서울 vs 대구FC,0:0,Y,서울 월드컵
39,2009.04.18,대전 시티즌 vs 성남FC,1:2,Y,대전 월드컵
40,2009.04.18,전남 드래곤즈 vs 광주 상무,1:1,Y,광양 전용
41,2009.04.18,부산 아이파크 vs 경남FC,2:0,Y,부산 아시아드
42,2009.04.19,인천 Utd vs 수원 삼성,0:0,Y,인천 월드컵
43,2009.04.25,부산 아이파크 vs 대구FC,1:0,Y,부산 아시아드
44,2009.04.26,경남FC vs 인천 Utd,0:2,Y,
45,2009.04.26,수원 삼성 vs 전남 드래곤즈,1:4,Y,수원 월드컵
46,2009.04.26,광주 상무 vs 강원FC,3:1,Y,광주 월드컵
